,ID,Reviews,Helpful,Review_Title,Review_Author,Review_Date,Not_Helpful,Rating,Total_Tokens,Unique_Tokens,Avg_Token_Length,Lex_Diversity,Most_Frequent_Words,Words
10,6900644,"The start of the show was slow, and had it not been for a friend's fierce recommendation, I would've stopped watching it after 10 minutes. But the slow start becomes irrelevant as the show progresses because it-is-funny.I understand that it's a little harder to appreciate his comedy if you're not of a South Asian background, as many of his jokes were, in fact, catered towards the South Asian audience. But there's bits and pieces for everyone, and it was simply hilarious overall.Not a waste of your time for sure.",0,,ur69083052,3 May 2018,0,,44,39,6.568181818181818,0.8863636363636364,"('start', 2)('show', 2)('slow', 2)('south', 2)('asian', 2)('friends', 1)('fierce', 1)('recommendation', 1)('wouldve', 1)('stopped', 1)","['start', 'show', 'slow', 'friends', 'fierce', 'recommendation', 'wouldve', 'stopped', 'watching', 'minutes', 'slow', 'start', 'becomes', 'irrelevant', 'show', 'progresses', 'itisfunnyi', 'understand', 'little', 'harder', 'appreciate', 'comedy', 'youre', 'south', 'asian', 'background', 'many', 'jokes', 'fact', 'catered', 'towards', 'south', 'asian', 'audience', 'theres', 'bits', 'pieces', 'everyone', 'simply', 'hilarious', 'overallnot', 'waste', 'time', 'sure']"
11,6900644,"Let me start off by saying, I'm a brown Immigrant kid in US. And, I got to say we don't have many Indian/Brown Comedians up here. So, when I heard Hasan has a new special coming up, I was quite excited. He is not the Best correspondent in Daily show, but he gets the job done quite well. His pieces are usually entertaining, not saying he is bad, but he is quite adequate compared to others. He definitely is in my top 5 correspondents after Oliver, Colbert, Carrell and Sam. It's not that he is not funny, but not upto his peers level, that is it. OK, enough of the rambling about Daily show. But, this special is purely entertaining only if you can relate. And, you can relate only if you are a Brown Immigrant kid. As I am the picture boy of that club, I was extremely satisfied with this special. It's not all belly laughs, but quite entertaining. All I got to say is, if you are a Brown kid, check it out and you may go back to your younger days with this guy. If you are not a Brown kid, you may see his points, but don't get the inner feel of that point. So, you may like or not like it. No guarantees. Watch for yourself and find out if this is upto your standard or not. But, for me, I liked it and will watch again soon. Good job, man.",0,,ur48776719,27 May 2017,0,,108,81,5.351851851851852,0.75,"('brown', 4)('kid', 4)('quite', 4)('special', 3)('entertaining', 3)('may', 3)('saying', 2)('immigrant', 2)('got', 2)('say', 2)","['let', 'start', 'saying', 'im', 'brown', 'immigrant', 'kid', 'us', 'got', 'say', 'dont', 'many', 'indianbrown', 'comedians', 'heard', 'hasan', 'new', 'special', 'coming', 'quite', 'excited', 'best', 'correspondent', 'daily', 'show', 'gets', 'job', 'done', 'quite', 'well', 'pieces', 'usually', 'entertaining', 'saying', 'bad', 'quite', 'adequate', 'compared', 'others', 'definitely', 'top', 'correspondents', 'oliver', 'colbert', 'carrell', 'sam', 'funny', 'upto', 'peers', 'level', 'ok', 'enough', 'rambling', 'daily', 'show', 'special', 'purely', 'entertaining', 'relate', 'relate', 'brown', 'immigrant', 'kid', 'picture', 'boy', 'club', 'extremely', 'satisfied', 'special', 'belly', 'laughs', 'quite', 'entertaining', 'got', 'say', 'brown', 'kid', 'check', 'may', 'go', 'back', 'younger', 'days', 'guy', 'brown', 'kid', 'may', 'see', 'points', 'dont', 'get', 'inner', 'feel', 'point', 'may', 'like', 'like', 'guarantees', 'watch', 'find', 'upto', 'standard', 'liked', 'watch', 'soon', 'good', 'job', 'man']"
12,6900644,"We're used to seeing comedians tie jokes into a central theme, or drift in and out around a central story.Hasan Minhaj presents something a little bit different - a series of tightly written autobiographical vignettes all about the same event, , that of an immigrant's son navigating racism in America.Every single story is relevant. Every story builds from the previous, and into the next.Some of his jokes don't land. You'll notice the recording audience misses about a dozen or so of his jokes - and that's not necessarily because they're bad, but it's because the audience is wrapped up in the intense drama of his storytelling. Watching at home, you'll probably miss a few more.Hasan is proving his chops here as a storyteller, not a comedian - and it's worth watching.",0,,ur87193583,7 July 2020,0,,67,60,6.7611940298507465,0.8955223880597015,"('jokes', 3)('central', 2)('story', 2)('youll', 2)('audience', 2)('watching', 2)('used', 1)('seeing', 1)('comedians', 1)('tie', 1)","['used', 'seeing', 'comedians', 'tie', 'jokes', 'central', 'theme', 'drift', 'around', 'central', 'storyhasan', 'minhaj', 'presents', 'something', 'little', 'bit', 'different', 'series', 'tightly', 'written', 'autobiographical', 'vignettes', 'event', 'immigrants', 'son', 'navigating', 'racism', 'americaevery', 'single', 'story', 'relevant', 'every', 'story', 'builds', 'previous', 'nextsome', 'jokes', 'dont', 'land', 'youll', 'notice', 'recording', 'audience', 'misses', 'dozen', 'jokes', 'thats', 'necessarily', 'theyre', 'bad', 'audience', 'wrapped', 'intense', 'drama', 'storytelling', 'watching', 'home', 'youll', 'probably', 'miss', 'morehasan', 'proving', 'chops', 'storyteller', 'comedian', 'worth', 'watching']"
13,6900644,"I just finished watching this Netflix show and all I can say is ""AMAZING"". It's original, smart, important. it's a MUST WATCH. Hasan is a genius for making this show the way it is. Some parts are even sad, but that's the part that makes this comedy special so different and special. He talks about racism in a very melodramatic way but don't get me wrong, it's still very funny and all the way entertaining.",0,,ur34156895,17 June 2017,0,1.0,37,33,5.675675675675675,0.8918918918918919,"('way', 3)('show', 2)('special', 2)('finished', 1)('watching', 1)('netflix', 1)('say', 1)('amazing', 1)('original', 1)('smart', 1)","['finished', 'watching', 'netflix', 'show', 'say', 'amazing', 'original', 'smart', 'important', 'must', 'watch', 'hasan', 'genius', 'making', 'show', 'way', 'parts', 'even', 'sad', 'thats', 'part', 'makes', 'comedy', 'special', 'different', 'special', 'talks', 'racism', 'melodramatic', 'way', 'dont', 'get', 'wrong', 'still', 'funny', 'way', 'entertaining']"
14,6900644,"Although I did watch the whole thing, I've got to say that he lets his personal experiences with the 'bad stereotype' white people govern the direction of his comedy. That got old about halfway through. It just wasn't STAND-UP... it was like a narrative you'd hear on NPR radio, which granted isn't BAD, but it wasn't what I expected (or wanted).",0,,ur75183529,28 July 2017,0,,34,31,5.5,0.9117647058823529,"('got', 2)('bad', 2)('wasnt', 2)('although', 1)('watch', 1)('whole', 1)('thing', 1)('ive', 1)('say', 1)('lets', 1)","['although', 'watch', 'whole', 'thing', 'ive', 'got', 'say', 'lets', 'personal', 'experiences', 'bad', 'stereotype', 'white', 'people', 'govern', 'direction', 'comedy', 'got', 'old', 'halfway', 'wasnt', 'standup', 'like', 'narrative', 'youd', 'hear', 'npr', 'radio', 'granted', 'isnt', 'bad', 'wasnt', 'expected', 'wanted']"
15,6900644,"In complete agreement with Doug Burr. Hasan was good in the Daily Show. A 90 minute stand up comedy on the other hand, is a different ball game. If you think your life story is worth being told, make sure you tell it in the right way. Just because you garnish it with some jokes here and there does not make your life story a fun stand up comedy experience. 2/3 minutes was exactly the point I ended watching it.",0,,ur33458257,24 May 2017,0,,39,34,5.256410256410256,0.8717948717948718,"('stand', 2)('comedy', 2)('life', 2)('story', 2)('make', 2)('complete', 1)('agreement', 1)('doug', 1)('burr', 1)('hasan', 1)","['complete', 'agreement', 'doug', 'burr', 'hasan', 'good', 'daily', 'show', 'minute', 'stand', 'comedy', 'hand', 'different', 'ball', 'game', 'think', 'life', 'story', 'worth', 'told', 'make', 'sure', 'tell', 'right', 'way', 'garnish', 'jokes', 'make', 'life', 'story', 'fun', 'stand', 'comedy', 'experience', 'minutes', 'exactly', 'point', 'ended', 'watching']"
16,6900644,"Amazing special. Beyond just comedy, this guy takes it to another level. Everyone in America would benefit from watching this. He has a lot of laugh out loud parts and then some deeper moments. All in all its am excellent special and he leaves it all out on the stage. The time flies by and you will be wanting to see his next one.",0,,ur33882233,30 May 2017,0,1.0,29,28,5.655172413793103,0.9655172413793104,"('special', 2)('amazing', 1)('beyond', 1)('comedy', 1)('guy', 1)('takes', 1)('another', 1)('level', 1)('everyone', 1)('america', 1)","['amazing', 'special', 'beyond', 'comedy', 'guy', 'takes', 'another', 'level', 'everyone', 'america', 'would', 'benefit', 'watching', 'lot', 'laugh', 'loud', 'parts', 'deeper', 'moments', 'excellent', 'special', 'leaves', 'stage', 'time', 'flies', 'wanting', 'see', 'next', 'one']"
17,6900644,"This isn't a regular standup, it's more an autobiographical sociopolitical commentary with humour sprinkled in. Hasan is an excellent and powerful story teller and he really paints out different life experiences and weaves them beautifully with sharp social commentary. I'm sure a lot of immigrants and especially South Asians might be able to relate to it. He's a good comedian too and the bit is definitely funny but it was definitely more commentary than humour and he doesn't quite have the Dave Chapelle flair of making the set as funny as it is powerful. And imo I think he mischaracterizes Bill Maher and the Ben Affleck fiasco but still a very good set overall.",0,,ur40896187,5 November 2018,0,,63,55,6.5396825396825395,0.873015873015873,"('commentary', 3)('humour', 2)('powerful', 2)('good', 2)('definitely', 2)('funny', 2)('set', 2)('isnt', 1)('regular', 1)('standup', 1)","['isnt', 'regular', 'standup', 'autobiographical', 'sociopolitical', 'commentary', 'humour', 'sprinkled', 'hasan', 'excellent', 'powerful', 'story', 'teller', 'really', 'paints', 'different', 'life', 'experiences', 'weaves', 'beautifully', 'sharp', 'social', 'commentary', 'im', 'sure', 'lot', 'immigrants', 'especially', 'south', 'asians', 'might', 'able', 'relate', 'hes', 'good', 'comedian', 'bit', 'definitely', 'funny', 'definitely', 'commentary', 'humour', 'doesnt', 'quite', 'dave', 'chapelle', 'flair', 'making', 'set', 'funny', 'powerful', 'imo', 'think', 'mischaracterizes', 'bill', 'maher', 'ben', 'affleck', 'fiasco', 'still', 'good', 'set', 'overall']"
18,6900644,"This is more of a one-man show than your typical stand-up comedy special. Instead of 25 different bits, Hasan tells different stories about his life, both hilarious and heartbreaking. It wouldn't work if his storytelling ability wasn't so brilliant, but his timing and ability to connect with the audience at each point are spot on. Even if you didn't grow up with immigrant parents, anyone who has ever felt like an outsider will identify with his stories.",0,,ur4726690,24 May 2017,0,,40,37,6.5,0.925,"('different', 2)('stories', 2)('ability', 2)('oneman', 1)('show', 1)('typical', 1)('standup', 1)('comedy', 1)('special', 1)('instead', 1)","['oneman', 'show', 'typical', 'standup', 'comedy', 'special', 'instead', 'different', 'bits', 'hasan', 'tells', 'different', 'stories', 'life', 'hilarious', 'heartbreaking', 'wouldnt', 'work', 'storytelling', 'ability', 'wasnt', 'brilliant', 'timing', 'ability', 'connect', 'audience', 'point', 'spot', 'even', 'didnt', 'grow', 'immigrant', 'parents', 'anyone', 'ever', 'felt', 'like', 'outsider', 'identify', 'stories']"
19,6900644,"It seems the best stand up comics are usually the minorities. Hasan attenuates painful truths with effective humor. He delivers facts, well researched, and may i say, unbiased. They say the best comedies are most funny, because they are honest. And that is what Hasan is all about.",0,,ur100607377,19 March 2019,0,1.0,25,22,6.04,0.88,"('best', 2)('hasan', 2)('say', 2)('seems', 1)('stand', 1)('comics', 1)('usually', 1)('minorities', 1)('attenuates', 1)('painful', 1)","['seems', 'best', 'stand', 'comics', 'usually', 'minorities', 'hasan', 'attenuates', 'painful', 'truths', 'effective', 'humor', 'delivers', 'facts', 'well', 'researched', 'may', 'say', 'unbiased', 'say', 'best', 'comedies', 'funny', 'honest', 'hasan']"
20,6900644,"While there are funny moments needless to day that, but at expense of other religions, && creed. His blatant lies against Hindus reeks of his hatred and Hindu phobia.... If he really pulls a fast one on his own brethren ( we all know what happened in France) Sad, a person of his stature is expected to be understanding and go with positive comedy......",0,,ur129448296,14 February 2021,0,,30,30,6.0,1.0,"('funny', 1)('moments', 1)('needless', 1)('day', 1)('expense', 1)('religions', 1)('creed', 1)('blatant', 1)('lies', 1)('hindus', 1)","['funny', 'moments', 'needless', 'day', 'expense', 'religions', 'creed', 'blatant', 'lies', 'hindus', 'reeks', 'hatred', 'hindu', 'phobia', 'really', 'pulls', 'fast', 'one', 'brethren', 'know', 'happened', 'france', 'sad', 'person', 'stature', 'expected', 'understanding', 'go', 'positive', 'comedy']"
